"CustomerId","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","Exited"
15609987,2,119919.12,1,1,0,0
15735330,1,0,1,1,0,0
15649430,4,0,2,1,1,0
15768777,4,0,2,1,1,0
15777893,1,0,2,1,0,0
15791326,3,0,1,0,0,0
15615176,7,0,2,1,0,0
15735221,10,0,2,1,0,0
15617991,4,128744.04,1,1,1,0
15658504,9,137727.34,2,0,1,0
15785705,10,106731.58,1,1,0,1
15801817,7,123544.21,1,1,1,0
15752578,2,133968.96,2,1,0,0
15781574,9,126534.6,1,1,1,0
15792107,8,0,1,1,1,0
15569917,6,87609.68,2,0,0,1
15721504,3,0,2,1,0,0
15757306,3,0,3,1,1,1
15647295,9,0,2,1,0,0
15642098,0,108960,2,1,0,1
15696120,2,0,2,1,0,0
15675176,6,144953.31,1,1,1,0
15700046,4,103544.88,2,1,0,0
15782089,6,0,1,1,0,0
15706394,7,0,2,0,1,0
15759387,1,101487.18,1,1,1,1
15623369,10,105355.81,1,1,0,1
15732943,4,77967.5,1,1,0,1
15750545,5,0,4,0,0,1
15809909,4,0,2,1,1,0
15642448,8,120047.77,1,1,1,0
15791944,7,175464.85,3,1,0,1
15768342,8,79475.3,3,1,1,1
15567919,8,167735.69,2,0,1,0
15674750,8,0,2,1,0,0
15778345,1,74385.98,1,1,0,0
15687634,5,94754,1,1,1,0
15666096,4,0,1,0,1,0
15581700,3,86920.86,1,1,1,0
15656417,1,132077.48,2,1,0,0
15649101,10,127847.86,1,0,0,0
15781975,3,0,1,0,1,1
15700511,9,176702.36,2,1,1,0
15770255,10,83555.58,1,0,0,0
15643574,8,0,2,1,0,0
15595010,9,0,2,0,0,0
15580579,1,0,1,1,1,1
15748532,10,0,1,1,1,0
15773789,7,96858.35,1,1,0,0
15600027,1,0,2,1,1,0
15620832,0,0,2,0,1,0
15568819,8,132796.04,3,1,1,1
15748691,1,154970.54,1,0,1,0
15583552,3,88902.21,1,1,0,0
15588019,7,98738.92,1,1,0,0
15713250,8,0,2,1,1,0
15569595,6,0,1,1,0,0
15794868,10,137456.28,2,1,1,0
15576680,4,0,2,0,0,0
15613699,7,73937.02,1,1,0,1
15609758,7,158621.04,1,1,0,1
15762392,1,113257.2,1,1,1,0
15693382,9,0,1,0,1,0
15791769,9,116536.43,1,1,0,0
15712483,4,0,2,1,0,1
15636454,6,101070.69,1,1,0,1
15710138,6,0,2,0,1,0
15571571,3,127331.46,3,1,1,0
15638751,5,0,2,1,0,0
15598574,5,0,2,0,1,0
15796787,0,105969.42,1,1,0,0
15615670,5,119547.46,1,1,1,0
15705506,7,0,2,0,0,0
15599535,5,138668.18,1,1,1,0
15768449,7,51582.5,2,1,1,0
15725002,7,0,2,1,0,0
15611682,6,169902.92,1,1,1,0
15749964,4,87262.4,2,1,0,0
15678779,7,0,2,0,1,0
15752601,7,0,2,0,0,0
15758477,2,0,2,1,0,0
15629133,9,0,2,1,0,0
15604963,5,0,2,0,0,0
15796413,6,0,2,1,0,0
15812470,5,0,2,0,1,0
15587443,1,0,2,1,1,0
15689692,3,150348.37,1,1,1,0
15779586,3,115074.02,2,1,0,0
15667588,3,0,1,1,1,0
15624423,8,99986.98,1,1,0,0
15591107,3,110357,1,0,0,1
15748986,8,166685.92,2,1,1,0
15793896,7,95312.8,1,1,1,0
15620570,4,202443.47,1,1,0,0
15727811,0,109493.62,1,0,0,1
15707681,9,88977.39,2,0,1,0
15702030,2,104982.57,1,1,0,0
15673238,8,154110.99,2,1,0,1
15604196,6,185714.28,1,1,1,0
15769356,3,116022.53,2,1,1,0
15665590,6,0,2,1,1,0
15572361,2,164011.48,1,1,0,0
15667460,9,0,2,1,1,0
15654760,1,101514.89,1,1,1,0
15632669,4,0,2,1,1,0
15613673,9,0,1,1,0,0
15698522,9,134599.33,2,1,0,0
15741633,10,147511.26,1,1,1,0
15674583,0,78396.08,1,1,1,0
15665374,5,0,2,0,0,0
15588854,3,110581.29,1,1,1,0
15810716,8,151836.36,2,1,0,0
15776921,5,83624.55,2,0,0,0
15569394,2,148197.15,2,1,0,0
15788215,5,122924.75,1,0,0,1
15641007,4,72594,1,1,1,0
15594651,4,115221.36,1,0,1,0
15575146,8,117808.74,2,1,1,0
15608916,7,147754.68,1,1,1,0
15666297,3,0,3,0,0,1
15598586,10,113292.17,1,1,1,0
15665014,5,0,2,1,0,0
15701738,2,115163.38,1,1,1,1
15650591,10,118098.62,1,1,1,1
15652667,9,0,2,1,1,0
15679622,8,0,1,1,1,0
15730150,0,120825.7,1,1,0,0
15813192,6,0,2,0,1,0
15606554,1,0,1,0,1,0
15611794,6,133845.28,2,1,1,0
15672357,7,0,2,1,0,0
15711759,5,108541.04,1,1,1,0
15615296,10,0,1,1,0,1
15699294,1,0,2,0,0,0
15788634,2,113817.06,1,0,0,0
15660871,8,137300.23,1,1,0,0
15618258,5,158024.38,1,1,0,0
15722535,7,127837.54,1,0,1,0
15711977,4,161533,1,1,0,0
15690169,7,161171.7,2,1,0,1
15790689,9,80958.36,1,1,1,0
15665181,7,0,2,0,1,0
15633608,2,146193.6,2,1,1,1
15805261,8,0,2,0,1,0
15740356,4,115021.76,1,0,1,0
15808223,1,126773.43,1,1,1,0
15769980,3,92889.91,1,1,1,0
15675450,9,0,2,1,1,0
15776494,5,146622.35,1,1,1,1
15592412,4,131038.14,1,1,0,1
15777452,6,88820.29,1,0,0,0
15692258,1,115406.97,1,0,0,0
15791045,3,132951.92,1,0,1,0
15807889,5,108891.7,1,1,0,0
15602043,5,141788.63,2,0,0,0
15807335,4,116954.32,1,1,1,0
15629985,10,90450,2,0,0,1
15679453,8,125997.22,1,1,1,1
15637315,3,0,2,1,0,0
15691513,9,0,4,1,1,1
15622289,9,0,2,0,1,0
15715184,4,144637.86,2,1,0,0
15702801,3,86616.35,1,0,0,1
15719931,8,0,2,1,0,0
15806081,2,127924.25,2,1,0,0
15796336,9,0,2,1,0,0
15647306,9,131240.61,1,1,1,1
15742369,5,0,2,1,1,0
15655859,5,120046.74,2,1,0,0
15675650,8,97819.36,1,0,1,0
15574119,1,62979.93,1,1,1,0
15754168,3,0,1,1,1,0
15763029,9,161450.03,1,1,1,1
15765048,3,0,2,1,0,0
15786215,8,119496.25,2,1,0,0
15707559,9,0,2,1,1,0
15582129,1,43772.66,3,1,0,1
15687540,9,100249.41,2,0,1,0
15787196,2,0,2,1,1,0
15670898,5,108028.08,2,0,0,1
15775433,1,53013.29,2,1,1,0
15700693,2,0,2,1,1,0
15677955,1,122088.67,1,1,0,0
15570086,9,90544,1,0,1,0
15794875,6,0,2,0,1,0
15673591,3,141252.18,4,0,1,1
15631756,5,147813.05,2,0,0,0
15757617,6,134140.68,1,1,0,0
15612729,7,0,2,1,1,0
15637857,8,0,1,0,1,0
15681007,2,128548.49,4,1,0,1
15593622,10,122198.21,2,0,1,0
15629273,8,145177.84,1,1,0,1
15765846,2,94222.53,1,1,0,0
15596013,1,143212.22,1,0,0,1
15722473,3,0,2,1,0,0
15774936,6,143350.41,1,1,1,1
15685640,3,130931.83,1,1,1,0
15566563,4,137851.31,1,1,0,1
15768746,6,0,2,0,0,0
15689952,5,0,1,0,1,0
15725906,8,0,1,1,1,1
15634501,1,140614.15,1,0,1,0
15571940,3,118680.57,1,1,1,0
15741643,7,122917.69,1,1,1,0
15806822,0,0,2,0,0,0
15701166,5,131754.11,2,1,1,0
15718531,8,0,2,1,1,0
15628308,6,0,2,1,1,0
15585287,9,119948.09,1,1,0,1
15781619,1,0,1,1,0,1
15805162,0,0,2,1,1,0
15588535,6,0,2,0,0,0
15775307,3,97266.1,1,1,1,0
15777616,10,113690.83,1,1,0,0
15692291,6,99056.22,2,1,0,1
15680843,8,0,2,1,1,0
15606232,7,116338.68,1,1,1,0
15641585,6,97339.99,1,0,1,0
15684358,3,0,2,1,1,0
15806389,1,137592.31,2,0,1,1
15641860,6,108760.27,2,1,0,1
15814237,3,128770.88,2,1,1,0
15808780,2,0,2,0,0,0
15767064,1,44054.84,1,1,1,0
15751177,2,119657.53,1,1,0,1
15613427,7,108797.63,2,0,0,0
15647259,2,0,2,0,0,0
15748660,1,102025.32,1,1,0,1
15726695,9,122446.61,2,1,0,0
15757473,7,158786.67,2,0,1,0
15809509,3,125689.29,1,1,1,0
15715512,1,154640.41,1,1,1,0
15614168,4,146710.76,1,1,0,1
15679818,7,136709.35,1,0,1,1
15609928,5,129305.09,2,0,1,0
15731246,10,0,2,1,0,0
15685243,10,0,2,0,1,0
15638730,0,82844.33,2,0,1,0
15697034,2,0,2,0,1,0
15699225,0,0,2,1,0,0
15677387,10,76692.22,1,0,1,0
15759184,7,117715.84,1,1,0,0
15595991,8,87105.32,1,1,1,0
15681332,6,0,1,1,0,1
15756299,2,69311.16,1,1,1,0
15750547,9,0,2,1,1,0
15566380,10,66948.67,2,1,1,0
15675963,9,0,2,1,1,0
15674671,2,128410.71,2,1,1,0
15621466,3,99897.53,1,0,0,0
15607176,3,0,1,1,1,0
15570299,6,152622.34,1,1,0,0
15613197,8,0,2,1,0,0
15798885,4,138227.19,2,1,1,0
15714883,2,111395.53,1,0,1,0
15604497,7,84386.57,1,1,0,0
15773949,3,0,2,1,1,0
15774164,5,174673.65,2,1,0,0
15774127,3,0,2,1,0,0
15619016,5,109019.65,2,1,1,0
15795759,1,107906.75,1,1,0,1
15798844,7,128914.97,1,0,0,1
15717962,9,111179.83,1,1,1,0
15691504,8,124099.13,1,0,0,0
15693893,9,122471.09,1,0,1,0
15672499,3,134692.4,2,1,1,0
15750410,4,123816.5,1,1,1,0
15568904,3,106288.54,1,1,1,0
15649033,7,127723.25,2,1,0,1
15780989,2,145843.82,1,1,1,1
15771059,2,148200.72,1,0,0,0
15687852,2,104145.65,1,0,0,0
15695280,8,142755.25,1,0,0,0
15592751,3,81245.79,1,1,0,1
15598338,3,168560.46,2,0,0,0
15735784,8,0,1,1,0,0
15629128,2,132193.94,2,1,1,0
15642870,9,0,1,0,1,0
15637977,8,139330.1,1,0,0,0
15600792,0,0,2,0,1,0
15576131,5,0,2,1,0,0
15686588,2,134571.5,1,0,1,0
15761018,2,143829.2,2,1,0,1
15616029,7,0,2,1,0,0
15761149,8,133444.97,1,0,1,0
15802758,4,104753.84,2,1,0,1
15647838,2,116574.84,1,1,0,1
15735968,10,0,2,0,1,0
15581286,9,176914.8,1,1,1,0
15625445,8,68348.18,2,0,1,0
15600173,9,0,2,1,1,0
15635143,2,56726.83,2,0,1,0
15664849,3,65269.23,1,0,1,1
15762455,6,66220.17,1,0,1,0
15797165,9,0,1,0,0,1
15788189,8,96147.55,1,1,0,0
15780492,4,0,2,1,0,0
15678497,2,0,1,1,0,1
15588560,8,145330.43,1,1,1,0
15606003,3,0,2,1,1,0
15611756,4,124192.28,2,1,1,0
15789563,7,111288.18,1,1,1,1
15702416,7,107805.67,1,0,0,0
15766288,5,103700.69,1,1,0,1
15667633,1,0,2,1,1,0
15622774,0,0,1,1,1,0
15755416,3,87739.08,1,1,1,0
15769915,0,133313.34,1,1,1,0
15643908,10,0,1,1,1,0
15627395,7,154902.66,1,1,1,0
15679663,0,0,2,1,0,0
15651581,6,112595.85,1,1,0,1
15596379,3,119695.75,1,0,1,0
15746674,7,0,1,1,0,1
15801256,7,0,2,0,1,0
15663808,8,152614.51,2,1,1,0
15598521,7,131647.01,2,0,0,0
15621457,6,96654.72,2,0,0,0
15764726,3,137583.04,1,0,1,0
15646374,3,62717.84,2,1,1,0
15716501,9,95377.13,1,0,1,0
15589948,1,135936.1,2,1,1,0
15811343,5,161591.11,3,1,1,0
15659677,8,142382.03,1,1,1,0
15594436,2,0,2,1,1,0
15748995,9,0,2,0,1,0
15677062,6,127043.09,1,1,1,0
15697201,3,0,1,1,1,0
15666453,4,78885.88,2,1,1,0
15693771,8,95922.9,1,1,0,1
15569867,8,0,2,1,0,0
15711602,3,91711.59,1,1,1,0
15717736,10,110031.09,2,1,1,0
15750441,5,81210.72,2,0,1,0
15732791,5,122947.92,1,1,1,0
15775104,1,182065.85,1,1,0,0
15757607,0,0,1,1,0,1
15793070,2,69974.66,2,1,0,1
15760456,10,123711.73,2,1,0,1
15665385,6,76495.04,1,1,0,0
15612418,9,0,2,0,0,0
15727138,9,0,2,1,1,0
15732061,1,121874.89,1,0,0,1
15776051,6,0,2,1,1,0
15616530,6,188455.19,1,0,0,1
15632344,0,99045.93,2,1,0,0
15744979,8,0,1,0,1,0
15745433,2,205770.78,2,0,0,0
15683657,0,79340.95,1,1,0,0
15718572,9,138456.03,2,1,1,0
15665783,7,0,2,1,1,0
15652782,2,101099.9,2,0,1,0
15707025,5,0,2,1,1,0
15647807,8,109219.83,1,1,0,0
15718281,1,123276.69,2,1,1,1
15660571,10,113034.31,1,1,1,0
15727857,1,0,2,1,0,0
15639252,6,129548.5,2,1,1,0
15628144,4,74812.84,1,0,1,0
15683560,7,0,2,1,0,0
15653275,1,0,2,1,0,1
15622182,3,153538.13,2,1,0,0
15613962,9,0,2,0,1,0
15618437,10,0,2,0,1,0
15783338,0,155619.36,1,1,1,0
15764491,10,159693.9,2,1,1,0
15712960,3,171653.17,1,0,1,0
15688157,2,47685.47,2,1,1,0
15579287,4,0,2,0,1,0
15570931,5,0,1,0,0,1
15615177,6,123692,1,1,1,0
15809906,1,148853.29,2,1,1,0
15652169,2,133161.95,1,0,1,0
15649450,6,143221.35,2,1,0,0
15777179,9,0,2,0,1,0
15803538,1,0,3,1,0,1
15610936,6,0,2,1,0,0
15590094,9,126265.88,2,0,0,0
15572706,5,0,1,1,0,0
15634564,8,112713.34,1,1,1,0
15684296,5,141173.03,1,0,1,0
15702293,7,0,2,1,1,0
15642099,6,0,2,1,0,0
15773273,5,118866.36,1,1,1,0
15613337,2,0,2,1,1,0
15800482,7,0,2,1,1,0
15732644,5,92316.31,2,1,0,1
15713426,1,122185.53,1,1,0,1
15640789,4,123345.85,1,1,0,0
15598892,4,73070.18,2,0,0,0
15606436,7,0,2,0,0,0
15751227,1,95120.59,1,0,0,0
15812365,8,102800.65,1,1,0,0
15616088,7,97072.42,1,0,1,0
15803886,6,132876.55,1,1,1,0
15587311,6,0,2,0,1,0
15617401,2,0,2,1,0,0
15775886,3,0,1,1,0,1
15807305,2,0,1,0,0,0
15761717,10,51962.91,2,1,0,0
15628008,6,98759.89,1,0,0,0
15583755,2,156570.86,1,1,1,0
15661409,1,0,1,1,1,1
15774250,1,159024.71,1,1,0,1
15681476,1,73493.17,1,0,1,1
15654870,8,0,2,1,1,0
15790448,6,69617.36,1,1,0,0
15785326,5,136526.26,2,1,0,0
15592854,3,113736.27,1,0,1,0
15617486,1,106723.28,1,0,0,1
15806796,10,138847.9,1,1,1,0
15644699,0,0,2,1,0,0
15622305,2,107868.14,2,1,1,0
15608209,3,96926.12,2,1,0,0
15626898,7,77599.23,1,0,0,0
15644297,5,178787.54,1,1,1,0
15731569,5,0,2,1,1,0
15582149,3,129668.43,2,1,1,0
15802483,6,146178.13,2,1,1,0
15686999,8,0,2,1,0,0
15772479,4,0,2,0,0,0
15778884,2,154763.21,2,1,1,0
15623630,3,116251.24,1,0,1,1
15774316,6,0,2,1,1,0
15695097,0,100954.88,2,0,0,0
15645404,4,124620.01,2,1,0,1
15750574,4,0,2,1,1,0
15636812,9,112701.04,1,0,0,0
15712068,8,84692.5,1,0,1,0
15652030,2,108204.52,1,1,0,1
15577398,6,86449.39,1,1,1,0
15756848,10,0,1,0,1,0
15806929,5,73194.99,1,1,1,0
15656005,7,124593.23,1,1,0,0
15722632,2,119655.77,1,1,1,1
15794356,3,121765.37,2,1,1,0
15659656,4,110837.73,1,0,0,0
15588341,10,99835.17,1,0,1,0
15709142,2,91057.37,2,1,0,0
15627042,7,0,2,1,0,0
15627517,7,149400.27,1,0,0,0
15803032,9,89111.63,1,0,0,0
15665129,1,132527.9,2,0,1,0
15628272,9,114997.42,1,1,0,0
15678206,6,161798.53,1,1,0,0
15678427,2,96129.32,2,1,1,0
15678067,3,0,2,0,0,0
15793331,5,133050.97,2,1,0,0
15699532,8,120124.35,2,0,1,0
15605827,8,0,2,0,0,0
15643635,5,133705.74,1,0,0,0
15787710,9,0,2,1,0,0
15614137,7,0,2,1,0,0
15754494,4,152805.05,1,1,0,0
15713440,1,151701.45,3,1,1,1
15803479,1,0,2,0,1,0
15709639,5,112465.06,1,1,1,0
15601719,6,156007.09,1,1,0,0
15772482,3,132405.52,3,1,0,1
15591489,5,142662.68,1,0,0,0
15629002,8,102603.3,2,1,1,0
15798053,9,0,2,1,0,0
15753895,1,0,2,0,0,0
15595426,6,105000.85,2,1,1,1
15645815,5,0,2,1,1,0
15632848,1,69518.95,1,1,0,0
15703068,8,126145.54,2,1,1,0
15791513,4,138937.35,1,1,1,1
15587210,10,113581.98,1,1,0,0
15793803,1,112572.39,1,0,0,0
15787756,10,114514.71,2,1,0,1
15723437,2,0,2,1,1,0
15702715,10,0,2,1,1,0
15809872,2,84906.45,1,1,0,0
15644295,2,126816.18,1,1,1,0
15778694,1,105249.76,2,1,1,0
15759555,2,0,2,1,0,0
15631406,5,109387.9,1,1,0,0
15616676,3,122478.51,1,1,0,1
15771154,8,137732.23,2,1,1,0
15669491,2,157866.77,1,1,1,0
15697691,6,0,1,1,1,0
15665180,3,136789.14,1,1,0,1
15752588,1,0,2,1,1,0
15743051,10,144684.03,1,1,1,0
15571873,9,107065.31,1,1,1,0
15679743,8,91301.72,1,0,1,0
15769412,4,207034.96,2,0,0,1
15775124,8,0,2,1,1,0
15732113,8,0,1,0,1,0
15578141,3,0,1,1,1,1
15595874,6,0,2,1,0,0
15755642,5,0,2,1,1,0
15576526,6,0,2,0,1,0
15792489,9,0,2,1,0,0
15733705,8,92472.1,2,0,1,0
15807221,1,0,2,0,0,0
15573045,10,127738.75,2,1,1,0
15756824,5,101242.98,2,1,0,0
15773520,4,92599.55,2,1,1,0
15627439,10,0,2,0,1,0
15701439,1,0,4,1,0,1
15785352,6,82373.94,1,0,0,1
15616525,4,141356.47,1,0,0,0
15717489,9,0,1,1,0,1
15795737,3,72664,2,1,1,0
15693877,3,123365.34,2,0,0,0
15576111,5,121898.58,1,1,0,0
15595713,6,0,1,1,1,0
15808868,3,103696.97,3,0,0,1
15708193,2,0,2,0,0,0
15697801,1,74129.18,2,1,1,1
15770121,9,0,1,1,0,0
15800524,3,185379.02,1,1,0,0
15686236,1,118087.68,1,1,0,1
15659807,8,109402.13,1,1,1,0
15736078,7,130367.87,1,1,0,1
15620836,2,108410.87,2,1,0,0
15698184,2,90408.16,2,0,0,0
15717643,6,90425.15,2,1,1,0
15776596,6,140094.59,1,1,0,1
15814757,9,0,2,0,1,0
15812607,6,95439.4,1,1,1,1
15663888,6,204017.4,2,1,0,0
15748882,9,0,2,1,0,0
15690829,3,137115.16,1,1,0,1
15695819,5,134740.19,2,1,0,0
15696834,5,0,2,0,0,0
15797710,4,98955.87,1,0,1,0
15700654,9,49157.09,2,1,0,0
15583764,1,130240.33,1,0,0,0
15688849,1,108019.27,3,1,1,1
15661473,4,126725.25,1,1,0,1
15601030,5,96693.66,1,1,1,0
15789557,7,129810.6,1,1,1,0
15745250,8,156652.13,1,0,0,1
15590349,9,0,1,0,0,1
15741693,4,130661.96,1,1,1,0
15618446,8,0,2,1,1,0
15766552,6,0,2,0,0,0
15668775,3,130747.1,1,1,0,0
15757895,6,106629.49,1,0,1,0
15774551,3,112029.83,1,1,1,0
15684011,7,130575.26,1,0,1,0
15736146,4,96679.71,1,1,1,0
15656286,0,0,2,0,0,0
15774847,6,171740.69,1,0,0,0
15619340,1,0,2,1,0,0
15815656,9,100116.67,1,1,1,1
15623357,2,120596.93,1,0,1,0
15601324,1,0,2,1,1,0
15715510,2,95984.69,2,1,1,0
15663770,1,142557.11,1,1,1,0
15779267,5,0,2,1,0,0
15597957,2,0,2,0,1,0
15584620,6,143644.16,1,1,0,1
15750772,6,132129.72,1,0,1,0
15706557,0,0,2,1,0,1
15594391,2,183555.24,1,0,0,1
15661656,2,91902.56,2,1,1,0
15631217,6,156218.19,1,0,1,0
15588955,5,93259.57,3,1,0,1
15758252,2,168085.38,2,0,1,0
15740223,1,107714.74,3,1,0,1
15805413,6,117852.26,2,1,0,0
15635116,2,0,1,1,0,1
15764892,10,84474.62,2,1,1,0
15795936,3,0,2,1,0,0
15655232,6,126803.34,2,1,1,0
15640133,0,0,2,1,0,0
15751524,10,68806.84,1,1,0,0
15670552,3,115141.18,1,1,0,0
15623966,2,0,2,0,1,0
15752193,6,90723.36,1,1,1,0
15607269,2,151249.45,2,1,1,0
15700752,6,0,2,1,1,0
15777901,9,94752.49,1,1,0,1
15639117,6,0,1,1,0,1
15720203,7,0,1,1,0,0
15586236,5,132084.66,3,1,1,1
15676645,5,0,2,1,1,0
15715988,2,0,2,1,1,0
15603749,2,45472.28,1,1,1,1
15608956,1,0,1,0,0,0
15733872,10,130229.71,2,0,0,1
15666982,9,123948.85,1,1,0,0
15602647,6,127415.85,1,1,1,1
15623063,8,110067.71,1,1,0,1
15682928,4,65521.2,1,1,1,0
15729246,5,0,2,1,1,0
15588928,5,0,2,1,1,0
15803352,3,155736.42,2,1,1,0
15607485,4,0,2,0,0,0
15656249,3,118307.57,2,1,1,0
15761783,6,0,1,1,1,0
15716605,7,103099.17,2,1,0,0
15757425,1,0,2,1,1,0
15603096,6,125789.69,1,0,0,1
15588580,4,109646.83,1,1,1,0
15770539,1,127187.86,1,1,1,0
15572022,6,0,1,0,1,0
15571843,1,0,1,1,0,0
15752502,4,130385.82,1,0,1,0
15609058,1,107787.47,1,0,1,0
15775108,1,99325.04,2,0,1,0
15708904,9,0,1,0,0,0
15600086,7,123764.95,1,1,1,0
15814675,8,128264.03,1,1,0,1
15572777,7,86006.21,1,1,1,0
15585106,8,57068.43,2,1,0,0
15738936,5,103607.24,2,0,1,0
15750970,1,99004.24,1,1,1,0
15725772,2,0,2,1,1,0
15692106,3,147386.72,3,1,0,1
15791533,6,93608.28,1,1,0,1
15715715,2,0,2,1,1,0
15785576,9,119496.87,1,1,0,0
15798834,7,0,1,0,0,0
15744127,2,0,2,1,0,0
15637427,6,0,2,1,1,0
15576990,5,152885.77,1,1,0,0
15615352,4,99607.37,2,0,1,0
15647333,4,137003.68,1,1,0,0
15572050,3,122831.58,1,1,1,1
15581370,2,99811.44,2,1,0,0
15813503,8,154712.58,2,1,0,0
15769783,8,0,1,1,1,0
15793135,7,147687.24,1,1,1,0
15599182,2,0,2,1,1,0
15689517,3,127009.83,1,1,0,0
15641366,1,124737.96,1,0,1,1
15588859,0,179356.28,2,1,0,1
15732293,8,0,2,1,1,0
15568032,1,127320.36,3,1,0,0
15623525,0,125175.58,1,1,1,0
15606601,6,186788.96,2,1,0,0
15800811,3,148556.74,1,0,1,0
15610711,8,128644.46,1,0,0,0
15809654,7,127476.73,2,1,1,0
15576077,9,159561.93,1,0,1,0
15643378,1,112419.92,1,1,1,0
15566790,8,129991.76,2,0,1,0
15774402,5,0,1,0,1,0
15694641,2,0,2,1,1,0
15605916,3,0,1,1,0,1
15812356,6,89175.06,2,0,1,0
15644179,3,0,2,1,0,1
15771674,5,162390.52,2,1,0,0
15623314,3,190353.08,1,1,0,0
15613292,8,0,2,1,0,0
15813871,2,0,2,1,0,0
15759480,10,139180.97,1,1,1,0
15587712,8,114435.47,1,1,0,0
15671165,5,149950.19,1,1,1,0
15620746,4,126115.6,1,1,0,0
15706537,7,111396.97,1,0,1,0
15589312,3,115007.08,1,0,0,0
15741180,6,102141.9,1,1,1,0
15733888,3,133686.52,1,1,0,1
15798532,9,120879.73,2,0,1,0
15577359,5,0,1,1,0,1
15614936,10,82321.88,1,0,1,0
15747647,4,0,2,1,0,0
15588566,5,116474.28,2,1,1,0
15570141,3,132352.69,1,1,0,0
15800793,4,182491.57,1,1,0,0
15572415,6,0,2,1,1,0
15635125,2,120787.18,2,1,1,0
15636551,3,130181.47,2,1,0,0
15600912,5,88348.43,2,1,1,0
15768476,6,0,2,1,1,0
15650266,2,146186.28,2,1,1,0
15621004,7,0,1,1,0,1
15748352,0,104488.17,1,0,1,0
15788920,4,109196.67,2,1,0,0
15743236,7,80538.56,1,1,0,1
15637717,4,109026.8,2,1,1,0
15635500,2,61319.63,1,0,1,0
15634792,9,0,2,0,1,0
15607560,2,0,2,1,1,0
15727177,6,177822.03,1,1,0,1
15774358,4,110939.3,1,1,0,1
15791304,7,165413.43,1,1,1,0
15603328,1,77805.66,1,1,1,0
15804937,3,0,2,0,0,0
15804142,3,175575.95,2,1,0,1
15608845,3,124197.22,1,1,0,0
15702434,3,0,2,1,0,0
15632609,10,160132.75,1,1,0,0
15603550,7,70258.88,2,1,0,0
15755239,4,162657.64,2,1,1,0
15670528,0,132217.45,1,1,0,1
15732704,9,148042.97,2,1,0,0
15589019,4,92855.02,1,1,1,0
15677796,9,129289.98,1,1,0,1
15760177,9,100252.18,1,1,1,0
15636595,3,107592.89,2,0,1,0
15737275,3,113096.41,1,1,1,0
15672905,7,0,2,1,1,0
15753955,7,149940.04,2,0,0,0
15708504,8,121438.58,1,1,1,1
15592451,9,0,2,1,0,0
15790455,2,0,1,0,1,1
15572174,3,148874.01,2,0,1,0
15656330,0,68138.37,1,1,1,0
15569626,5,110080.3,1,1,1,0
15608726,7,0,2,1,1,0
15637366,5,114268.85,2,1,1,0
15778049,6,117412.35,1,0,0,0
15727421,6,0,2,1,1,0
15688865,9,0,2,0,0,0
15751032,1,35549.81,2,0,0,0
15734737,9,0,2,1,1,0
15746515,7,136492.92,3,1,1,1
15664311,3,123675.69,1,1,1,0
15708139,1,139532.34,1,1,0,0
15768574,1,178713.98,1,1,1,0
15738018,5,0,2,0,0,0
15699753,1,89086.31,1,1,0,0
15703199,3,96143.47,1,0,0,0
15627830,5,32197.64,1,0,1,0
15570855,7,0,2,1,1,0
15772503,4,0,2,1,0,0
15584453,10,0,2,0,1,0
15710111,6,0,2,0,0,0
15618562,0,140306.38,1,1,0,1
15706764,1,0,2,1,0,0
15798737,8,0,2,1,0,0
15712608,2,74483.97,2,0,1,0
15636736,7,0,2,0,1,1
15703544,0,0,1,1,0,0
15815645,8,152303.66,2,1,1,0
15705739,5,159904.79,1,1,0,0
15709643,1,0,3,1,0,0
15669805,1,99557.94,1,1,0,0
15737489,5,116886.59,1,0,0,0
15775131,9,142188.2,2,0,1,0
15765283,3,149961.99,2,1,0,0
15628715,8,0,2,1,1,0
15813283,2,0,1,0,0,0
15745716,7,0,2,0,1,0
15598485,8,28649.64,1,1,1,0
15696552,4,81025.6,2,1,0,0
15754569,1,0,2,1,1,0
15701741,3,152462.79,1,1,0,0
15572631,10,0,1,0,1,0
15636069,7,155519.59,1,1,0,0
15682467,1,118851.05,1,1,1,0
15790744,9,92899.27,2,1,0,0
15625023,4,0,1,0,1,0
15731267,4,75263.7,1,1,0,0
15742879,1,147904.31,1,1,1,0
15757015,5,106640.5,1,1,0,0
15770711,4,90696.78,1,0,1,0
15569430,2,175509.8,2,1,0,0
15617304,6,0,2,1,1,0
15704466,7,0,2,1,0,0
15664681,2,114321.28,2,0,0,0
15605534,4,95560.04,1,0,0,1
15792473,5,88379.81,3,0,1,1
15802625,7,85915.52,1,1,1,0
15766017,3,72309.3,1,1,1,1
15762172,2,0,2,1,0,0
15728333,8,0,1,1,1,0
15792868,1,0,2,1,0,0
15605698,3,0,3,1,1,1
15777060,4,0,1,1,0,1
15626243,3,133844.22,1,1,1,0
15719898,7,154872.08,2,1,1,0
15599976,9,0,2,1,0,0
15752809,6,116121.67,1,1,0,0
15589698,6,107104.5,1,1,1,1
15609977,6,71026.77,1,1,0,0
15750121,3,0,1,1,0,0
15734177,4,0,2,1,1,0
15781347,1,0,2,1,1,0
15592025,7,0,2,1,1,0
